route_id,service_id,trip_id,shape_id,trip_headsign,direction_id,block_id,wheelchair_accessible,bikes_allowed
"aus:vic:vic-02-ALM:","T5","02-ALM--42-T5-2236","2-ALM-vpt-42.18.R","Flinders Street","1","5305","1","1"
"aus:vic:vic-02-ALM:","T5","02-ALM--42-T5-2237","2-ALM-vpt-42.7.H","Alamein","0","","1","1"
"aus:vic:vic-02-ALM:","T5","02-ALM--42-T5-2238","2-ALM-vpt-42.19.R","Flinders Street","1","5286","1","1"
"aus:vic:vic-02-ALM:","T5","02-ALM--42-T5-2239","2-ALM-vpt-42.7.H","Alamein","0","5288","1","1"
"aus:vic:vic-02-ALM:","T5","02-ALM--42-T5-2240","2-ALM-vpt-42.9.R","Flinders Street","1","5293","1","1"
"aus:vic:vic-02-ALM:","T5","02-ALM--42-T5-2241","2-ALM-vpt-42.7.H","Alamein","0","5285","1","1"
"aus:vic:vic-02-ALM:","T5","02-ALM--42-T5-2242","2-ALM-vpt-42.9.R","Flinders Street","1","","1","1"
"aus:vic:vic-02-ALM:","T5","02-ALM--42-T5-2243","2-ALM-vpt-42.7.H","Alamein","0","5283","1","1"
"aus:vic:vic-02-ALM:","T5","02-ALM--42-T5-2244","2-ALM-vpt-42.11.R","Flinders Street","1","5297","1","1"
"aus:vic:vic-02-ALM:","T5","02-ALM--42-T5-2245","2-ALM-vpt-42.7.H","Alamein","0","5289","1","1"
"aus:vic:vic-02-ALM:","T5","02-ALM--42-T5-2246","2-ALM-vpt-42.20.R","Flinders Street","1","5306","1","1"
"aus:vic:vic-02-ALM:","T5","02-ALM--42-T5-2247","2-ALM-vpt-42.7.H","Alamein","0","5287","1","1"
"aus:vic:vic-02-ALM:","T5","02-ALM--42-T5-2249","2-ALM-vpt-42.7.H","Alamein","0","5286","1","1"
"aus:vic:vic-02-ALM:","T5","02-ALM--42-T5-2251","2-ALM-vpt-42.7.H","Alamein","0","5284","1","1"
"aus:vic:vic-02-ALM:","T5","02-ALM--42-T5-2252","2-ALM-vpt-42.8.R","Flinders Street","1","","1","1"
"aus:vic:vic-02-ALM:","T5","02-ALM--42-T5-2255","2-ALM-vpt-42.7.H","Alamein","0","5282","1","1"
"aus:vic:vic-02-ALM:","T5","02-ALM--42-T5-2300","2-ALM-vpt-42.3.R","Camberwell","1","","1","1"
"aus:vic:vic-02-ALM:","T5","02-ALM--42-T5-2303","2-ALM-vpt-42.22.H","Alamein","0","","1","1"
"aus:vic:vic-02-ALM:","T5","02-ALM--42-T5-2307","2-ALM-vpt-42.4.H","Alamein","0","","1","1"
"aus:vic:vic-02-ALM:","T5","02-ALM--42-T5-2308","2-ALM-vpt-42.1.R","Camberwell","1","","1","1"
"aus:vic:vic-02-ALM:","T5","02-ALM--42-T5-2309","2-ALM-vpt-42.4.H","Alamein","0","","1","1"
"aus:vic:vic-02-ALM:","T5","02-ALM--42-T5-2310","2-ALM-vpt-42.1.R","Camberwell","1","","1","1"
"aus:vic:vic-02-ALM:","T5","02-ALM--42-T5-2311","2-ALM-vpt-42.4.H","Alamein","0","","1","1"
"aus:vic:vic-02-ALM:","T5","02-ALM--42-T5-2312","2-ALM-vpt-42.1.R","Camberwell","1","","1","1"
"aus:vic:vic-02-ALM:","T5","02-ALM--42-T5-2313","2-ALM-vpt-42.4.H","Alamein","0","","1","1"
"aus:vic:vic-02-ALM:","T5","02-ALM--42-T5-2314","2-ALM-vpt-42.3.R","Camberwell","1","","1","1"
"aus:vic:vic-02-ALM:","T5","02-ALM--42-T5-2315","2-ALM-vpt-42.4.H","Alamein","0","","1","1"
"aus:vic:vic-02-ALM:","T5","02-ALM--42-T5-2316","2-ALM-vpt-42.3.R","Camberwell","1","","1","1"
"aus:vic:vic-02-ALM:","T5","02-ALM--42-T5-2317","2-ALM-vpt-42.4.H","Alamein","0","","1","1"
"aus:vic:vic-02-ALM:","T5","02-ALM--42-T5-2318","2-ALM-vpt-42.3.R","Camberwell","1","","1","1"
"aus:vic:vic-02-ALM:","T5","02-ALM--42-T5-2319","2-ALM-vpt-42.4.H","Alamein","0","","1","1"
"aus:vic:vic-02-ALM:","T5","02-ALM--42-T5-2320","2-ALM-vpt-42.3.R","Camberwell","1","","1","1"
"aus:vic:vic-02-ALM:","T5","02-ALM--42-T5-2321","2-ALM-vpt-42.4.H","Alamein","0","","1","1"
"aus:vic:vic-02-ALM:","T5","02-ALM--42-T5-2322","2-ALM-vpt-42.3.R","Camberwell","1","","1","1"
"aus:vic:vic-02-ALM:","T5","02-ALM--42-T5-2323","2-ALM-vpt-42.4.H","Alamein","0","","1","1"
"aus:vic:vic-02-ALM:","T5","02-ALM--42-T5-2324","2-ALM-vpt-42.3.R","Camberwell","1","","1","1"
"aus:vic:vic-02-ALM:","T5","02-ALM--42-T5-2325","2-ALM-vpt-42.4.H","Alamein","0","","1","1"
"aus:vic:vic-02-ALM:","T5","02-ALM--42-T5-2326","2-ALM-vpt-42.3.R","Camberwell","1","","1","1"
"aus:vic:vic-02-ALM:","T5","02-ALM--42-T5-2327","2-ALM-vpt-42.4.H","Alamein","0","","1","1"
"aus:vic:vic-02-ALM:","T5","02-ALM--42-T5-2328","2-ALM-vpt-42.3.R","Camberwell","1","","1","1"
"aus:vic:vic-02-ALM:","T5","02-ALM--42-T5-2329","2-ALM-vpt-42.4.H","Alamein","0","","1","1"
"aus:vic:vic-02-ALM:","T5","02-ALM--42-T5-2330","2-ALM-vpt-42.3.R","Camberwell","1","","1","1"
"aus:vic:vic-02-ALM:","T5","02-ALM--42-T5-2331","2-ALM-vpt-42.4.H","Alamein","0","","1","1"
"aus:vic:vic-02-ALM:","T5","02-ALM--42-T5-2332","2-ALM-vpt-42.3.R","Camberwell","1","","1","1"
"aus:vic:vic-02-ALM:","T5","02-ALM--42-T5-2333","2-ALM-vpt-42.4.H","Alamein","0","","1","1"
"aus:vic:vic-02-ALM:","T5","02-ALM--42-T5-2334","2-ALM-vpt-42.3.R","Camberwell","1","","1","1"
"aus:vic:vic-02-ALM:","T5","02-ALM--42-T5-2335","2-ALM-vpt-42.4.H","Alamein","0","","1","1"
"aus:vic:vic-02-ALM:","T5","02-ALM--42-T5-2337","2-ALM-vpt-42.4.H","Alamein","0","","1","1"
"aus:vic:vic-02-ALM:","T5","02-ALM--42-T5-2338","2-ALM-vpt-42.3.R","Camberwell","1","","1","1"
"aus:vic:vic-02-ALM:","T5","02-ALM--42-T5-2339","2-ALM-vpt-42.4.H","Alamein","0","","1","1"
"aus:vic:vic-02-ALM:","T5","02-ALM--42-T5-2340","2-ALM-vpt-42.3.R","Camberwell","1","","1","1"
"aus:vic:vic-02-ALM:","T5","02-ALM--42-T5-2341","2-ALM-vpt-42.4.H","Alamein","0","","1","1"
"aus:vic:vic-02-ALM:","T5","02-ALM--42-T5-2342","2-ALM-vpt-42.3.R","Camberwell","1","","1","1"
"aus:vic:vic-02-ALM:","T5","02-ALM--42-T5-2343","2-ALM-vpt-42.4.H","Alamein","0","","1","1"
"aus:vic:vic-02-ALM:","T5","02-ALM--42-T5-2344","2-ALM-vpt-42.3.R","Camberwell","1","","1","1"
"aus:vic:vic-02-ALM:","T5","02-ALM--42-T5-2345","2-ALM-vpt-42.4.H","Alamein","0","","1","1"
"aus:vic:vic-02-ALM:","T5","02-ALM--42-T5-2346","2-ALM-vpt-42.3.R","Camberwell","1","","1","1"
"aus:vic:vic-02-ALM:","T5","02-ALM--42-T5-2347","2-ALM-vpt-42.4.H","Alamein","0","","1","1"
"aus:vic:vic-02-ALM:","T5","02-ALM--42-T5-2348","2-ALM-vpt-42.3.R","Camberwell","1","","1","1"
"aus:vic:vic-02-ALM:","T5","02-ALM--42-T5-2350","2-ALM-vpt-42.3.R","Camberwell","1","","1","1"
"aus:vic:vic-02-ALM:","T5","02-ALM--42-T5-2351","2-ALM-vpt-42.4.H","Alamein","0","","1","1"
"aus:vic:vic-02-ALM:","T5","02-ALM--42-T5-2352","2-ALM-vpt-42.3.R","Camberwell","1","","1","1"
"aus:vic:vic-02-ALM:","T5","02-ALM--42-T5-2353","2-ALM-vpt-42.2.H","Alamein","0","","1","1"
"aus:vic:vic-02-ALM:","T5","02-ALM--42-T5-2354","2-ALM-vpt-42.1.R","Camberwell","1","","1","1"
"aus:vic:vic-02-ALM:","T5","02-ALM--42-T5-2355","2-ALM-vpt-42.2.H","Alamein","0","","1","1"
"aus:vic:vic-02-ALM:","T5","02-ALM--42-T5-2356","2-ALM-vpt-42.1.R","Camberwell","1","","1","1"
"aus:vic:vic-02-ALM:","T5","02-ALM--42-T5-2357","2-ALM-vpt-42.4.H","Alamein","0","","1","1"
"aus:vic:vic-02-ALM:","T5","02-ALM--42-T5-2358","2-ALM-vpt-42.1.R","Camberwell","1","","1","1"
"aus:vic:vic-02-ALM:","T5","02-ALM--42-T5-2800","2-ALM-vpt-42.23.R","Flinders Street via City Loop","1","5307","1","1"
"aus:vic:vic-02-ALM:","T5","02-ALM--42-T5-2801","2-ALM-vpt-42.24.H","Alamein via City Loop","0","5312","1","1"
"aus:vic:vic-02-ALM:","T5","02-ALM--42-T5-2802","2-ALM-vpt-42.23.R","Flinders Street via City Loop","1","5308","1","1"
"aus:vic:vic-02-ALM:","T5","02-ALM--42-T5-2803","2-ALM-vpt-42.25.H","Alamein via City Loop","0","5316","1","1"
"aus:vic:vic-02-ALM:","T5","02-ALM--42-T5-2804","2-ALM-vpt-42.26.R","Flinders Street via City Loop","1","5318","1","1"
"aus:vic:vic-02-ALM:","T5","02-ALM--42-T5-2805","2-ALM-vpt-42.24.H","Alamein via City Loop","0","5314","1","1"
"aus:vic:vic-02-ALM:","T5","02-ALM--42-T5-2806","2-ALM-vpt-42.23.R","Flinders Street via City Loop","1","5310","1","1"
"aus:vic:vic-02-ALM:","T5","02-ALM--42-T5-2807","2-ALM-vpt-42.24.H","Alamein via City Loop","0","5313","1","1"
"aus:vic:vic-02-ALM:","T5","02-ALM--42-T5-2808","2-ALM-vpt-42.23.R","Flinders Street via City Loop","1","5274","1","1"
"aus:vic:vic-02-ALM:","T5","02-ALM--42-T5-2809","2-ALM-vpt-42.25.H","Alamein via City Loop","0","","1","1"
"aus:vic:vic-02-ALM:","T5","02-ALM--42-T5-2810","2-ALM-vpt-42.26.R","Flinders Street via City Loop","1","5320","1","1"
"aus:vic:vic-02-ALM:","T5","02-ALM--42-T5-2811","2-ALM-vpt-42.24.H","Alamein via City Loop","0","5315","1","1"
"aus:vic:vic-02-ALM:","T5","02-ALM--42-T5-2812","2-ALM-vpt-42.26.R","Flinders Street via City Loop","1","5319","1","1"
"aus:vic:vic-02-ALM:","T5","02-ALM--42-T5-2813","2-ALM-vpt-42.25.H","Alamein via City Loop","0","5317","1","1"
"aus:vic:vic-02-ALM:","T5","02-ALM--42-T5-2814","2-ALM-vpt-42.23.R","Flinders Street via City Loop","1","5311","1","1"
"aus:vic:vic-02-ALM:","T5","02-ALM--42-T5-2815","2-ALM-vpt-42.27.H","Alamein via City Loop","0","5306","1","1"
"aus:vic:vic-02-ALM:","T5","02-ALM--42-T5-2816","2-ALM-vpt-42.26.R","Flinders Street via City Loop","1","5321","1","1"
"aus:vic:vic-02-ALM:","T5","02-ALM--42-T5-2818","2-ALM-vpt-42.23.R","Flinders Street via City Loop","1","5309","1","1"
"aus:vic:vic-02-ALM:","T5","02-ALM--42-T5-2820","2-ALM-vpt-42.26.R","Flinders Street via City Loop","1","5322","1","1"
"aus:vic:vic-02-ALM:","T5","02-ALM--42-T5-2822","2-ALM-vpt-42.26.R","Flinders Street via City Loop","1","5323","1","1"
"aus:vic:vic-02-ALM:","T5","02-ALM--42-T5-2824","2-ALM-vpt-42.26.R","Flinders Street via City Loop","1","","1","1"
"aus:vic:vic-02-ALM:","T3","02-ALM--43-T3-2314","2-ALM-vpt-43.1.R","Camberwell","1","","1","1"
"aus:vic:vic-02-ALM:","T3","02-ALM--43-T3-2315","2-ALM-vpt-43.2.H","Alamein","0","","1","1"
"aus:vic:vic-02-ALM:","T3","02-ALM--43-T3-2316","2-ALM-vpt-43.1.R","Camberwell","1","","1","1"
"aus:vic:vic-02-ALM:","T3","02-ALM--43-T3-2319","2-ALM-vpt-43.2.H","Alamein","0","","1","1"
"aus:vic:vic-02-ALM:","T3","02-ALM--43-T3-2320","2-ALM-vpt-43.1.R","Camberwell","1","","1","1"
"aus:vic:vic-02-ALM:","T3","02-ALM--43-T3-2321","2-ALM-vpt-43.2.H","Alamein","0","","1","1"
"aus:vic:vic-02-ALM:","T3","02-ALM--43-T3-2322","2-ALM-vpt-43.1.R","Camberwell","1","","1","1"
"aus:vic:vic-02-ALM:","T3","02-ALM--43-T3-2325","2-ALM-vpt-43.2.H","Alamein","0","","1","1"
"aus:vic:vic-02-ALM:","T3","02-ALM--43-T3-2326","2-ALM-vpt-43.3.R","Camberwell","1","","1","1"
"aus:vic:vic-02-ALM:","T3","02-ALM--43-T3-2327","2-ALM-vpt-43.2.H","Alamein","0","","1","1"
"aus:vic:vic-02-ALM:","T3","02-ALM--43-T3-2328","2-ALM-vpt-43.3.R","Camberwell","1","","1","1"
"aus:vic:vic-02-ALM:","T3","02-ALM--43-T3-2329","2-ALM-vpt-43.4.H","Alamein","0","","1","1"
"aus:vic:vic-02-ALM:","T3","02-ALM--43-T3-2330","2-ALM-vpt-43.3.R","Camberwell","1","","1","1"
"aus:vic:vic-02-ALM:","T3","02-ALM--43-T3-2331","2-ALM-vpt-43.4.H","Alamein","0","","1","1"
"aus:vic:vic-02-ALM:","T3","02-ALM--43-T3-2332","2-ALM-vpt-43.3.R","Camberwell","1","","1","1"
"aus:vic:vic-02-ALM:","T3","02-ALM--43-T3-2333","2-ALM-vpt-43.4.H","Alamein","0","","1","1"
"aus:vic:vic-02-ALM:","T3","02-ALM--43-T3-2334","2-ALM-vpt-43.3.R","Camberwell","1","","1","1"
"aus:vic:vic-02-ALM:","T3","02-ALM--43-T3-2335","2-ALM-vpt-43.4.H","Alamein","0","","1","1"
"aus:vic:vic-02-ALM:","T3","02-ALM--43-T3-2336","2-ALM-vpt-43.3.R","Camberwell","1","","1","1"
"aus:vic:vic-02-ALM:","T3","02-ALM--43-T3-2337","2-ALM-vpt-43.4.H","Alamein","0","","1","1"
"aus:vic:vic-02-ALM:","T3","02-ALM--43-T3-2338","2-ALM-vpt-43.3.R","Camberwell","1","","1","1"
"aus:vic:vic-02-ALM:","T3","02-ALM--43-T3-2339","2-ALM-vpt-43.4.H","Alamein","0","","1","1"
"aus:vic:vic-02-ALM:","T3","02-ALM--43-T3-2340","2-ALM-vpt-43.3.R","Camberwell","1","","1","1"
"aus:vic:vic-02-ALM:","T3","02-ALM--43-T3-2341","2-ALM-vpt-43.4.H","Alamein","0","","1","1"
"aus:vic:vic-02-ALM:","T3","02-ALM--43-T3-2342","2-ALM-vpt-43.3.R","Camberwell","1","","1","1"
"aus:vic:vic-02-ALM:","T3","02-ALM--43-T3-2343","2-ALM-vpt-43.4.H","Alamein","0","","1","1"
"aus:vic:vic-02-ALM:","T3","02-ALM--43-T3-2344","2-ALM-vpt-43.3.R","Camberwell","1","","1","1"
"aus:vic:vic-02-ALM:","T3","02-ALM--43-T3-2345","2-ALM-vpt-43.4.H","Alamein","0","","1","1"
"aus:vic:vic-02-ALM:","T3","02-ALM--43-T3-2346","2-ALM-vpt-43.3.R","Camberwell","1","","1","1"
"aus:vic:vic-02-ALM:","T3","02-ALM--43-T3-2347","2-ALM-vpt-43.4.H","Alamein","0","","1","1"
"aus:vic:vic-02-ALM:","T3","02-ALM--43-T3-2348","2-ALM-vpt-43.3.R","Camberwell","1","","1","1"
"aus:vic:vic-02-ALM:","T3","02-ALM--43-T3-2349","2-ALM-vpt-43.4.H","Alamein","0","","1","1"
"aus:vic:vic-02-ALM:","T3","02-ALM--43-T3-2350","2-ALM-vpt-43.3.R","Camberwell","1","","1","1"
"aus:vic:vic-02-ALM:","T3","02-ALM--43-T3-2351","2-ALM-vpt-43.4.H","Alamein","0","","1","1"
"aus:vic:vic-02-ALM:","T3","02-ALM--43-T3-2352","2-ALM-vpt-43.3.R","Camberwell","1","","1","1"
"aus:vic:vic-02-ALM:","T3","02-ALM--43-T3-2353","2-ALM-vpt-43.4.H","Alamein","0","","1","1"
"aus:vic:vic-02-ALM:","T3","02-ALM--43-T3-2354","2-ALM-vpt-43.3.R","Camberwell","1","","1","1"
"aus:vic:vic-02-ALM:","T3","02-ALM--43-T3-2355","2-ALM-vpt-43.4.H","Alamein","0","","1","1"
"aus:vic:vic-02-ALM:","T3","02-ALM--43-T3-2356","2-ALM-vpt-43.3.R","Camberwell","1","","1","1"
"aus:vic:vic-02-ALM:","T3","02-ALM--43-T3-2357","2-ALM-vpt-43.4.H","Alamein","0","","1","1"
"aus:vic:vic-02-ALM:","T3","02-ALM--43-T3-2358","2-ALM-vpt-43.3.R","Camberwell","1","","1","1"
"aus:vic:vic-02-ALM:","T3","02-ALM--43-T3-2359","2-ALM-vpt-43.4.H","Alamein","0","","1","1"
"aus:vic:vic-02-ALM:","T3","02-ALM--43-T3-2360","2-ALM-vpt-43.3.R","Camberwell","1","","1","1"
"aus:vic:vic-02-ALM:","T3","02-ALM--43-T3-2361","2-ALM-vpt-43.4.H","Alamein","0","","1","1"
"aus:vic:vic-02-ALM:","T3","02-ALM--43-T3-2362","2-ALM-vpt-43.3.R","Camberwell","1","","1","1"
"aus:vic:vic-02-ALM:","T3","02-ALM--43-T3-2363","2-ALM-vpt-43.4.H","Alamein","0","","1","1"
"aus:vic:vic-02-ALM:","T3","02-ALM--43-T3-2364","2-ALM-vpt-43.3.R","Camberwell","1","","1","1"
"aus:vic:vic-02-ALM:","T3","02-ALM--43-T3-2365","2-ALM-vpt-43.4.H","Alamein","0","","1","1"
"aus:vic:vic-02-ALM:","T3","02-ALM--43-T3-2366","2-ALM-vpt-43.3.R","Camberwell","1","","1","1"
"aus:vic:vic-02-ALM:","T3","02-ALM--43-T3-2367","2-ALM-vpt-43.4.H","Alamein","0","","1","1"
"aus:vic:vic-02-ALM:","T3","02-ALM--43-T3-2368","2-ALM-vpt-43.3.R","Camberwell","1","","1","1"
"aus:vic:vic-02-ALM:","T3","02-ALM--43-T3-2369","2-ALM-vpt-43.4.H","Alamein","0","","1","1"
"aus:vic:vic-02-ALM:","T3","02-ALM--43-T3-2370","2-ALM-vpt-43.3.R","Camberwell","1","","1","1"
"aus:vic:vic-02-ALM:","T3","02-ALM--43-T3-2371","2-ALM-vpt-43.4.H","Alamein","0","","1","1"
"aus:vic:vic-02-ALM:","T3","02-ALM--43-T3-2372","2-ALM-vpt-43.3.R","Camberwell","1","","1","1"
"aus:vic:vic-02-ALM:","T3","02-ALM--43-T3-2373","2-ALM-vpt-43.4.H","Alamein","0","","1","1"
"aus:vic:vic-02-ALM:","T3","02-ALM--43-T3-2374","2-ALM-vpt-43.3.R","Camberwell","1","","1","1"
"aus:vic:vic-02-ALM:","T3","02-ALM--43-T3-2375","2-ALM-vpt-43.4.H","Alamein","0","","1","1"
"aus:vic:vic-02-ALM:","T3","02-ALM--43-T3-2376","2-ALM-vpt-43.3.R","Camberwell","1","","1","1"
"aus:vic:vic-02-ALM:","T3","02-ALM--43-T3-2377","2-ALM-vpt-43.4.H","Alamein","0","","1","1"
"aus:vic:vic-02-ALM:","T3","02-ALM--43-T3-2378","2-ALM-vpt-43.3.R","Camberwell","1","","1","1"
"aus:vic:vic-02-ALM:","T3","02-ALM--43-T3-2379","2-ALM-vpt-43.4.H","Alamein","0","","1","1"
"aus:vic:vic-02-ALM:","T3","02-ALM--43-T3-2380","2-ALM-vpt-43.3.R","Camberwell","1","","1","1"
"aus:vic:vic-02-ALM:","T3","02-ALM--43-T3-2381","2-ALM-vpt-43.4.H","Alamein","0","","1","1"
"aus:vic:vic-02-ALM:","T3","02-ALM--43-T3-2382","2-ALM-vpt-43.3.R","Camberwell","1","","1","1"
"aus:vic:vic-02-ALM:","T3","02-ALM--43-T3-2383","2-ALM-vpt-43.4.H","Alamein","0","","1","1"
"aus:vic:vic-02-ALM:","T3","02-ALM--43-T3-2384","2-ALM-vpt-43.3.R","Camberwell","1","","1","1"
"aus:vic:vic-02-ALM:","T3","02-ALM--43-T3-2385","2-ALM-vpt-43.4.H","Alamein","0","","1","1"
"aus:vic:vic-02-ALM:","T3","02-ALM--43-T3-2386","2-ALM-vpt-43.3.R","Camberwell","1","","1","1"
"aus:vic:vic-02-ALM:","T3","02-ALM--43-T3-2387","2-ALM-vpt-43.4.H","Alamein","0","","1","1"
"aus:vic:vic-02-ALM:","T3","02-ALM--43-T3-2388","2-ALM-vpt-43.3.R","Camberwell","1","","1","1"
"aus:vic:vic-02-ALM:","T3","02-ALM--43-T3-2389","2-ALM-vpt-43.4.H","Alamein","0","","1","1"
"aus:vic:vic-02-ALM:","T3","02-ALM--43-T3-2390","2-ALM-vpt-43.3.R","Camberwell","1","","1","1"
"aus:vic:vic-02-ALM:","T3","02-ALM--43-T3-2417","2-ALM-vpt-43.2.H","Alamein","0","","1","1"
"aus:vic:vic-02-ALM:","T3","02-ALM--43-T3-2418","2-ALM-vpt-43.1.R","Camberwell","1","","1","1"
"aus:vic:vic-02-ALM:","T3","02-ALM--43-T3-2419","2-ALM-vpt-43.2.H","Alamein","0","","1","1"
"aus:vic:vic-02-ALM:","T3","02-ALM--43-T3-2420","2-ALM-vpt-43.1.R","Camberwell","1","","1","1"
"aus:vic:vic-02-ALM:","T3","02-ALM--43-T3-2421","2-ALM-vpt-43.2.H","Alamein","0","","1","1"
"aus:vic:vic-02-ALM:","T3","02-ALM--43-T3-2422","2-ALM-vpt-43.1.R","Camberwell","1","","1","1"
"aus:vic:vic-02-ALM:","T3","02-ALM--43-T3-2423","2-ALM-vpt-43.2.H","Alamein","0","","1","1"
"aus:vic:vic-02-ALM:","T3","02-ALM--43-T3-2424","2-ALM-vpt-43.1.R","Camberwell","1","","1","1"
"aus:vic:vic-02-ALM:","T3","02-ALM--43-T3-2425","2-ALM-vpt-43.2.H","Alamein","0","","1","1"
"aus:vic:vic-02-ALM:","T5+qw","02-ALM--43-T5_qw-2254","2-ALM-vpt-43.8.R","Flinders Street","1","","1","1"
"aus:vic:vic-02-ALM:","T5+WD08_1","02-ALM--43-T5_WD08-2254","2-ALM-vpt-43.21.R","Flinders Street","1","","1","1"
"aus:vic:vic-02-ALM:","T5+WD08_1","02-ALM--43-T5_WD08-2357","2-ALM-vpt-43.4.H","Alamein","0","","1","1"
"aus:vic:vic-02-ALM:","T5+WD08_1","02-ALM--43-T5_WD08-2359","2-ALM-vpt-43.4.H","Alamein","0","","1","1"
"aus:vic:vic-02-ALM:","T5+WD08_1","02-ALM--43-T5_WD08-2360","2-ALM-vpt-43.3.R","Camberwell","1","","1","1"
"aus:vic:vic-02-ALM:","T5+WD08_1","02-ALM--43-T5_WD08-2361","2-ALM-vpt-43.4.H","Alamein","0","","1","1"
"aus:vic:vic-02-ALM:","T5+WD08_1","02-ALM--43-T5_WD08-2362","2-ALM-vpt-43.3.R","Camberwell","1","","1","1"
"aus:vic:vic-02-ALM:","T5+WD08_1","02-ALM--43-T5_WD08-2363","2-ALM-vpt-43.4.H","Alamein","0","","1","1"
"aus:vic:vic-02-ALM:","T5+WD08_1","02-ALM--43-T5_WD08-2364","2-ALM-vpt-43.3.R","Camberwell","1","","1","1"
"aus:vic:vic-02-ALM:","T5+WD08_1","02-ALM--43-T5_WD08-2365","2-ALM-vpt-43.4.H","Alamein","0","","1","1"
"aus:vic:vic-02-ALM:","T5+WD08_1","02-ALM--43-T5_WD08-2366","2-ALM-vpt-43.3.R","Camberwell","1","","1","1"
"aus:vic:vic-02-ALM:","T5+WD08_1","02-ALM--43-T5_WD08-2367","2-ALM-vpt-43.4.H","Alamein","0","","1","1"
"aus:vic:vic-02-ALM:","T5+WD08_1","02-ALM--43-T5_WD08-2368","2-ALM-vpt-43.3.R","Camberwell","1","","1","1"
"aus:vic:vic-02-ALM:","T5+WD08_1","02-ALM--43-T5_WD08-2369","2-ALM-vpt-43.4.H","Alamein","0","","1","1"
"aus:vic:vic-02-ALM:","T5+WD08_1","02-ALM--43-T5_WD08-2370","2-ALM-vpt-43.3.R","Camberwell","1","","1","1"
"aus:vic:vic-02-ALM:","T5+WD08_1","02-ALM--43-T5_WD08-2371","2-ALM-vpt-43.4.H","Alamein","0","","1","1"
"aus:vic:vic-02-ALM:","T5+WD08_1","02-ALM--43-T5_WD08-2372","2-ALM-vpt-43.3.R","Camberwell","1","","1","1"
"aus:vic:vic-02-ALM:","T5+WD08_1","02-ALM--43-T5_WD08-2373","2-ALM-vpt-43.4.H","Alamein","0","","1","1"
"aus:vic:vic-02-ALM:","T5+WD08_1","02-ALM--43-T5_WD08-2374","2-ALM-vpt-43.3.R","Camberwell","1","","1","1"
"aus:vic:vic-02-ALM:","T5_1","02-ALM--43-T5-2201","2-ALM-vpt-43.5.H","Alamein","0","","1","1"
"aus:vic:vic-02-ALM:","T5_1","02-ALM--43-T5-2203","2-ALM-vpt-43.6.H","Alamein","0","5330","1","1"
"aus:vic:vic-02-ALM:","T5_1","02-ALM--43-T5-2205","2-ALM-vpt-43.6.H","Alamein","0","5328","1","1"
"aus:vic:vic-02-ALM:","T5_1","02-ALM--43-T5-2207","2-ALM-vpt-43.5.H","Alamein","0","5325","1","1"
"aus:vic:vic-02-ALM:","T5_1","02-ALM--43-T5-2209","2-ALM-vpt-43.7.H","Alamein","0","5339","1","1"
"aus:vic:vic-02-ALM:","T5_1","02-ALM--43-T5-2211","2-ALM-vpt-43.7.H","Alamein","0","5338","1","1"
"aus:vic:vic-02-ALM:","T5_1","02-ALM--43-T5-2212","2-ALM-vpt-43.8.R","Flinders Street","1","5357","1","1"
"aus:vic:vic-02-ALM:","T5_1","02-ALM--43-T5-2213","2-ALM-vpt-43.5.H","Alamein","0","5326","1","1"
"aus:vic:vic-02-ALM:","T5_1","02-ALM--43-T5-2214","2-ALM-vpt-43.9.R","Flinders Street","1","5361","1","1"
"aus:vic:vic-02-ALM:","T5_1","02-ALM--43-T5-2215","2-ALM-vpt-43.7.H","Alamein","0","5341","1","1"
"aus:vic:vic-02-ALM:","T5_1","02-ALM--43-T5-2217","2-ALM-vpt-43.7.H","Alamein","0","5332","1","1"
"aus:vic:vic-02-ALM:","T5_1","02-ALM--43-T5-2218","2-ALM-vpt-43.8.R","Flinders Street","1","5359","1","1"
"aus:vic:vic-02-ALM:","T5_1","02-ALM--43-T5-2219","2-ALM-vpt-43.10.H","Riversdale","0","5366","1","1"
"aus:vic:vic-02-ALM:","T5_1","02-ALM--43-T5-2220","2-ALM-vpt-43.11.R","Flinders Street","1","5369","1","1"
"aus:vic:vic-02-ALM:","T5_1","02-ALM--43-T5-2221","2-ALM-vpt-43.12.H","Alamein","0","5373","1","1"
"aus:vic:vic-02-ALM:","T5_1","02-ALM--43-T5-2222","2-ALM-vpt-43.9.R","Flinders Street","1","5365","1","1"
"aus:vic:vic-02-ALM:","T5_1","02-ALM--43-T5-2223","2-ALM-vpt-43.13.H","Alamein","0","5375","1","1"
"aus:vic:vic-02-ALM:","T5_1","02-ALM--43-T5-2225","2-ALM-vpt-43.14.H","Riversdale","0","5376","1","1"
"aus:vic:vic-02-ALM:","T5_1","02-ALM--43-T5-2226","2-ALM-vpt-43.15.R","Flinders Street","1","5378","1","1"
"aus:vic:vic-02-ALM:","T5_1","02-ALM--43-T5-2230","2-ALM-vpt-43.16.R","Flinders Street","1","5382","1","1"
"aus:vic:vic-02-ALM:","T5_1","02-ALM--43-T5-2232","2-ALM-vpt-43.16.R","Flinders Street","1","5380","1","1"
"aus:vic:vic-02-ALM:","T5_1","02-ALM--43-T5-2234","2-ALM-vpt-43.17.R","Flinders Street","1","5385","1","1"
